time,gFx,gFy,gFz,TgF
2,5940,0,0176,0,4305,0,8375,0,942
2,6000,0,0127,0,4239,0,8314,0,933
2,6110,0,0103,0,4266,0,8576,0,958
2,6230,0,0147,0,4209,0,8844,0,980
2,6310,0,0217,0,4195,0,9033,0,996
2,6410,0,0230,0,4239,0,9279,1,020
2,6510,0,0254,0,4229,0,9328,1,025
2,6610,0,0210,0,4158,0,9223,1,012
2,6760,0,0176,0,4224,0,9069,1,001
2,6810,0,0401,0,4288,0,8800,0,980
2,6920,0,0374,0,4363,0,8583,0,964
2,7020,0,0366,0,4380,0,8510,0,958
2,7120,0,0237,0,4236,0,8710,0,969
2,7230,0,0215,0,4222,0,8957,0,990
2,7320,0,0125,0,4185,0,9164,1,008
2,7430,0,0110,0,4153,0,9296,1,018
2,7530,0,0020,0,4082,0,9331,1,018
2,7630,-0,0015,0,4029,0,9257,1,010
2,7760,0,0029,0,4136,0,9147,1,004
2,7830,0,0059,0,4158,0,9020,0,993
2,7940,0,0239,0,4212,0,8857,0,981
2,8030,0,0359,0,4261,0,8796,0,978
2,8130,0,0533,0,4461,0,8835,0,991
2,8240,0,0635,0,4468,0,8871,0,995
2,8320,0,0550,0,4349,0,8974,0,999
2,8430,0,0435,0,4280,0,9194,1,015
2,8530,0,0342,0,4234,0,9311,1,023
2,8640,0,0193,0,4163,0,9370,1,025
2,8760,0,0120,0,4156,0,9221,1,011
2,8830,0,0088,0,4139,0,9023,0,993
2,8940,0,0205,0,4253,0,8820,0,979
2,9050,0,0291,0,4332,0,8734,0,975
2,9130,0,0406,0,4371,0,8671,0,972
2,9230,0,0388,0,4424,0,8754,0,982
2,9340,0,0364,0,4429,0,8967,1,001
2,9450,0,0310,0,4373,0,9218,1,021
2,9590,0,0230,0,4239,0,9272,1,020
2,9640,0,0200,0,4192,0,9199,1,011
2,9740,0,0296,0,4205,0,8984,0,992
2,9850,0,0359,0,4280,0,8781,0,978
2,9950,0,0442,0,4361,0,8739,0,978
3,0070,0,0503,0,4427,0,8800,0,986
3,0150,0,0589,0,4383,0,8815,0,986
3,0260,0,0467,0,4383,0,8857,0,989
3,0440,0,0330,0,4378,0,8952,0,997
3,0470,0,0259,0,4187,0,8864,0,981
3,0650,0,0181,0,4136,0,8881,0,980
3,0660,0,0024,0,4068,0,8881,0,977
3,0810,0,0002,0,4075,0,8908,0,980
3,0880,-0,0010,0,4077,0,8976,0,986
3,0970,-0,0049,0,4112,0,9111,1,000
3,1070,0,0066,0,4109,0,9152,1,003
3,1170,0,0127,0,4129,0,9152,1,004
3,1270,0,0166,0,4219,0,9052,0,999
3,1370,0,0205,0,4278,0,8945,0,992
3,1470,0,0403,0,4363,0,8815,0,984
