time,gFx,gFy,gFz,TgF
3.1710,0.5602,0.0037,0.8065,0.982
3.1830,0.5617,0.0044,0.8009,0.978
3.1910,0.5607,0.0049,0.7945,0.972
3.2020,0.5631,0.0071,0.7911,0.971
3.2110,0.5665,0.0056,0.7872,0.970
3.2210,0.5702,-0.0032,0.7828,0.968
3.2310,0.5744,-0.0037,0.7848,0.973
3.2430,0.5751,-0.0029,0.7931,0.980
3.2550,0.5690,-0.0078,0.8021,0.983
3.2610,0.5683,-0.0044,0.8143,0.993
3.2720,0.5582,0.0090,0.8231,0.995
3.2810,0.5607,0.0002,0.8275,1.000
3.2910,0.5634,0.0042,0.8305,1.004
3.3020,0.5631,0.0024,0.8224,0.997
3.3110,0.5665,0.0061,0.8226,0.999
3.3210,0.5707,-0.0007,0.8219,1.001
3.3310,0.5692,-0.0051,0.8300,1.006
3.3420,0.5643,-0.0081,0.8344,1.007
3.3540,0.5670,-0.0064,0.8312,1.006
3.3610,0.5661,-0.0081,0.8146,0.992
3.3720,0.5624,-0.0049,0.8173,0.992
3.3820,0.5626,-0.0012,0.8141,0.990
3.3910,0.5643,-0.0088,0.8070,0.985
3.4020,0.5707,-0.0042,0.8080,0.989
3.4120,0.5646,-0.0017,0.8065,0.984
3.4220,0.5692,0.0064,0.8112,0.991
3.4320,0.5656,0.0029,0.8160,0.993
3.4440,0.5673,-0.0024,0.8243,1.001
3.4550,0.5626,0.0024,0.8246,0.998
3.4620,0.5592,0.0073,0.8192,0.992
3.4720,0.5590,0.0110,0.8212,0.993
3.4820,0.5514,0.0073,0.8226,0.990
3.4920,0.5570,0.0039,0.8192,0.991
3.5020,0.5570,0.0061,0.8177,0.989
3.5120,0.5575,0.0071,0.8133,0.986
3.5230,0.5592,0.0071,0.8129,0.987
3.5410,0.5641,0.0015,0.8121,0.989
3.5420,0.5580,-0.0110,0.8158,0.988
3.5540,0.5626,0.0005,0.8170,0.992
3.5630,0.5602,-0.0095,0.8116,0.986
3.5740,0.5619,0.0015,0.8085,0.985
3.5850,0.5602,-0.0029,0.8019,0.978
3.5930,0.5573,0.0022,0.8014,0.976
3.6040,0.5639,0.0093,0.7940,0.974
3.6140,0.5665,0.0098,0.7960,0.977
3.6240,0.5675,0.0049,0.7940,0.976
3.6400,0.5736,0.0017,0.7889,0.975
3.6440,0.5724,0.0042,0.7909,0.976
3.6550,0.5705,0.0056,0.7967,0.980
3.6660,0.5673,0.0034,0.8050,0.985
3.6740,0.5678,0.0078,0.8077,0.987
3.6850,0.5641,0.0061,0.8192,0.995
3.6940,0.5692,0.0059,0.8331,1.009
3.7050,0.5624,0.0110,0.8334,1.005
3.7150,0.5631,0.0142,0.8243,0.998
3.7240,0.5604,0.0093,0.8305,1.002
3.7410,0.5661,0.0066,0.8270,1.002
3.7440,0.5612,-0.0002,0.8212,0.995
3.7580,0.5600,0.0100,0.8138,0.988
3.7690,0.5580,0.0017,0.8155,0.988
3.7760,0.5621,0.0083,0.8148,0.990
3.7880,0.5582,0.0068,0.8195,0.992
3.7960,0.5534,0.0120,0.8197,0.989
3.8060,0.5507,0.0151,0.8199,0.988
3.8190,0.5477,0.0142,0.8217,0.988
3.8260,0.5553,0.0154,0.8116,0.984
3.8360,0.5536,0.0076,0.8024,0.975
3.8460,0.5563,0.0093,0.8031,0.977
3.8580,0.5541,0.0051,0.8026,0.975
3.8700,0.5614,0.0115,0.8043,0.981
3.8760,0.5563,0.0083,0.8136,0.986
3.8860,0.5663,0.0068,0.8153,0.993
3.8970,0.5621,0.0056,0.8163,0.991
3.9070,0.5585,0.0044,0.8246,0.996
3.9190,0.5658,0.0005,0.8331,1.007
3.9260,0.5651,0.0083,0.8407,1.013
3.9380,0.5658,0.0017,0.8429,1.015
3.9470,0.5678,0.0032,0.8368,1.011
3.9570,0.5653,0.0086,0.8373,1.010
3.9710,0.5663,0.0086,0.8309,1.006
3.9770,0.5665,0.0100,0.8246,1.001
3.9870,0.5697,0.0059,0.8258,1.003
3.9970,0.5700,0.0100,0.8224,1.001
4.0070,0.5746,0.0076,0.8268,1.007
4.0190,0.5712,0.0090,0.8302,1.008
4.0390,0.5665,0.0024,0.8336,1.008
4.0390,0.5727,-0.0086,0.8322,1.010
4.0470,0.5712,0.0000,0.8287,1.007
4.0600,0.5621,-0.0071,0.8207,0.995
4.0730,0.5604,-0.0054,0.8092,0.984
4.0770,0.5597,-0.0020,0.8092,0.984
4.0880,0.5685,-0.0024,0.8126,0.992
4.1000,0.5695,-0.0054,0.8168,0.996
4.1080,0.5690,-0.0054,0.8151,0.994
4.1190,0.5663,-0.0049,0.8080,0.987
4.1280,0.5702,-0.0017,0.8075,0.989
4.1380,0.5707,-0.0007,0.8097,0.991
4.1480,0.5651,0.0049,0.8136,0.991
4.1580,0.5590,-0.0002,0.8099,0.984
4.1710,0.5756,0.0017,0.7911,0.978
4.1780,0.5810,-0.0051,0.7987,0.988
4.1890,0.5766,0.0034,0.7999,0.986
4.2020,0.5763,0.0095,0.8072,0.992
4.2080,0.5653,0.0125,0.8085,0.987
4.2190,0.5673,0.0156,0.8143,0.993
4.2300,0.5643,0.0120,0.8302,1.004
4.2400,0.5695,0.0112,0.8119,0.992
4.2530,0.5863,0.0015,0.8236,1.011
4.2600,0.5763,0.0027,0.8353,1.015
4.2700,0.5695,0.0002,0.8219,1.000
4.2800,0.5617,0.0000,0.8204,0.994
4.2900,0.5411,-0.0076,0.8197,0.982
4.3020,0.5294,-0.0071,0.8185,0.975
4.3100,0.4925,-0.0103,0.8248,0.961
4.3200,0.5411,0.0049,0.8275,0.989
4.3300,0.5683,0.0034,0.8405,1.015
4.3430,0.5856,0.0054,0.8476,1.030
4.3530,0.5824,0.0024,0.8434,1.025
4.3610,0.4950,-0.0137,0.7572,0.905
4.3720,0.5319,0.0117,0.7835,0.947
4.3810,0.5565,0.0318,0.7865,0.964
4.3910,0.5700,0.0320,0.7730,0.961
4.4010,0.5753,0.0432,0.7686,0.961
4.4110,0.5751,0.0403,0.7613,0.955
4.4210,0.5683,0.0357,0.7586,0.949
4.4310,0.5541,0.0274,0.7545,0.936
4.4410,0.5585,0.0315,0.7530,0.938
4.4540,0.5670,0.0340,0.7662,0.954
4.4610,0.5778,0.0376,0.7831,0.974
