time,gFx,gFy,gFz,TgF
3.3130,-0.0017,0.6682,0.7151,0.979
3.3230,-0.0059,0.6718,0.7012,0.971
3.3340,-0.0012,0.6718,0.7061,0.975
3.3430,0.0010,0.6721,0.7095,0.977
3.3530,0.0046,0.6745,0.7220,0.988
3.3620,0.0076,0.6770,0.7178,0.987
3.3730,0.0061,0.6792,0.7244,0.993
3.3830,0.0042,0.6787,0.7234,0.992
3.3960,0.0059,0.6794,0.7293,0.997
3.4020,0.0132,0.6850,0.7366,1.006
3.4130,0.0112,0.6833,0.7415,1.008
3.4230,0.0125,0.6814,0.7318,1.000
3.4330,0.0122,0.6731,0.7215,0.987
3.4440,0.0107,0.6709,0.7222,0.986
3.4540,0.0100,0.6758,0.7291,0.994
3.4640,0.0149,0.6789,0.7418,1.006
3.4820,0.0198,0.6657,0.7405,0.996
3.4850,0.0173,0.6667,0.7276,0.987
3.4950,0.0129,0.6709,0.7234,0.987
3.5040,0.0205,0.6694,0.7274,0.989
3.5150,0.0227,0.6770,0.7300,0.996
3.5270,0.0112,0.6775,0.7274,0.994
3.5350,0.0103,0.6723,0.7100,0.978
3.5450,0.0068,0.6714,0.7137,0.980
3.5550,0.0032,0.6711,0.7076,0.975
3.5650,0.0100,0.6743,0.7186,0.985
3.5810,0.0147,0.6660,0.7181,0.979
3.5850,0.0183,0.6694,0.7159,0.980
3.5950,0.0098,0.6782,0.7127,0.984
3.6060,0.0122,0.6775,0.7144,0.985
3.6160,0.0095,0.6740,0.7186,0.985
3.6270,0.0186,0.6733,0.7129,0.981
3.6360,0.0134,0.6758,0.7168,0.985
3.6460,0.0193,0.6748,0.7249,0.991
3.6560,0.0139,0.6706,0.7168,0.982
3.6660,0.0054,0.6728,0.7127,0.980
3.6820,0.0068,0.6704,0.7088,0.976
3.6860,0.0066,0.6736,0.7122,0.980
3.6960,0.0151,0.6733,0.7122,0.980
3.7060,0.0144,0.6706,0.7195,0.984
3.7170,0.0095,0.6714,0.7190,0.984
3.7280,0.0051,0.6706,0.7210,0.985
3.7370,0.0064,0.6714,0.7176,0.983
3.7470,0.0066,0.6748,0.7127,0.981
3.7570,0.0015,0.6706,0.6975,0.968
3.7670,0.0078,0.6748,0.7041,0.975
3.7820,0.0100,0.6718,0.7139,0.980
3.7870,0.0061,0.6709,0.7181,0.983
3.7980,0.0127,0.6753,0.7261,0.992
3.8100,0.0093,0.6767,0.7308,0.996
3.8190,0.0193,0.6711,0.7247,0.988
3.8290,0.0205,0.6714,0.7186,0.984
3.8390,0.0029,0.6738,0.7019,0.973
3.8490,0.0029,0.6738,0.7019,0.973
3.8610,0.0061,0.6736,0.6993,0.971
3.8690,0.0107,0.6679,0.7073,0.973
3.8790,0.0164,0.6711,0.7105,0.977
3.8890,0.0088,0.6753,0.7115,0.981
3.9000,0.0068,0.6753,0.7046,0.976
3.9110,0.0022,0.6745,0.7049,0.976
3.9190,0.0039,0.6760,0.7046,0.976
3.9300,0.0002,0.6716,0.7039,0.973
3.9400,-0.0061,0.6767,0.7049,0.977
3.9500,-0.0068,0.6765,0.7166,0.985
3.9610,0.0002,0.6775,0.7198,0.988
3.9700,0.0017,0.6723,0.7205,0.985
3.9800,-0.0061,0.6740,0.7161,0.983
3.9990,0.0020,0.6721,0.7103,0.978
4.0030,0.0024,0.6709,0.7117,0.978
4.0140,0.0083,0.6777,0.7154,0.985
4.0220,0.0090,0.6787,0.7193,0.989
4.0320,0.0083,0.6843,0.7293,1.000
4.0440,0.0090,0.6799,0.7303,0.998
4.0520,0.0103,0.6833,0.7283,0.999
4.0870,0.0081,0.6880,0.7288,1.002
4.0880,0.0086,0.6872,0.7195,0.995
4.0890,0.0107,0.6880,0.7186,0.995
4.0930,0.0093,0.6897,0.7340,1.007
4.1030,0.0054,0.6926,0.7220,1.000
4.1130,0.0086,0.6892,0.7110,0.990
4.1230,0.0034,0.6882,0.6971,0.980
4.1320,0.0081,0.6841,0.6973,0.977
4.1430,0.0020,0.6892,0.6917,0.976
4.1540,0.0034,0.6889,0.6902,0.975
4.1640,0.0066,0.6870,0.6812,0.967
4.1740,0.0029,0.6877,0.6836,0.970
4.1850,0.0076,0.6833,0.6953,0.975
4.1970,0.0129,0.6792,0.7095,0.982
4.2040,0.0142,0.6833,0.7161,0.990
4.2150,0.0110,0.6765,0.7049,0.977
4.2270,0.0083,0.6731,0.7010,0.972
4.2350,0.0071,0.6770,0.7093,0.981
4.2460,0.0061,0.6811,0.7122,0.985
4.2550,0.0073,0.6806,0.7183,0.990
4.2660,0.0105,0.6797,0.7198,0.990
4.2780,-0.0010,0.6755,0.7139,0.983
4.2850,-0.0020,0.6755,0.7205,0.988
4.2970,0.0012,0.6750,0.7227,0.989
4.3060,-0.0007,0.6743,0.7195,0.986
4.3160,0.0039,0.6806,0.7034,0.979
4.3320,-0.0029,0.6792,0.6973,0.973
4.3370,-0.0042,0.6843,0.6902,0.972
4.3470,-0.0032,0.6821,0.6949,0.974
4.3600,0.0024,0.6853,0.7083,0.986
4.3670,0.0076,0.6806,0.7151,0.987
4.3770,0.0093,0.6792,0.7210,0.991
4.3880,0.0164,0.6858,0.7352,1.005
4.3990,0.0105,0.6858,0.7230,0.997
4.4110,0.0049,0.6767,0.7059,0.978
4.4190,-0.0037,0.6826,0.7012,0.979
4.4300,0.0029,0.6843,0.7017,0.980
4.4390,0.0061,0.6860,0.7081,0.986
4.4490,0.0086,0.6882,0.7110,0.990
4.4610,0.0020,0.6911,0.7046,0.987
4.4700,0.0073,0.6821,0.6995,0.977
4.4800,0.0098,0.6823,0.7034,0.980
4.4900,0.0120,0.6841,0.7156,0.990
4.5030,0.0193,0.6823,0.7205,0.993
4.5140,0.0210,0.6819,0.7195,0.992
4.5210,0.0203,0.6821,0.7085,0.984
4.5310,0.0164,0.6814,0.6975,0.975
4.5450,0.0120,0.6784,0.6978,0.973
4.5510,0.0107,0.6767,0.6993,0.973
4.5620,0.0046,0.6736,0.7015,0.972
4.5730,0.0049,0.6682,0.6978,0.966
4.5820,0.0022,0.6728,0.7005,0.971
4.5980,0.0068,0.6745,0.7039,0.975
4.6020,0.0139,0.6743,0.7105,0.980
4.6130,0.0132,0.6767,0.7144,0.984
4.6220,0.0125,0.6765,0.7166,0.986
4.6330,0.0103,0.6801,0.7151,0.987
4.6440,0.0076,0.6758,0.7112,0.981
4.6530,0.0098,0.6750,0.7100,0.980
4.6630,0.0095,0.6799,0.7122,0.985
4.6730,0.0129,0.6736,0.7132,0.981
4.6830,0.0147,0.6726,0.7093,0.978
4.6990,0.0083,0.6684,0.7068,0.973
4.7030,0.0081,0.6704,0.7112,0.977
4.7140,0.0112,0.6723,0.7059,0.975
4.7230,0.0105,0.6801,0.7110,0.984
4.7330,0.0125,0.6782,0.7137,0.985
4.7430,0.0117,0.6811,0.7234,0.994
4.7530,0.0020,0.6850,0.7139,0.989
4.7640,0.0037,0.6823,0.7083,0.984
4.7780,0.0027,0.6779,0.7046,0.978
4.7840,0.0120,0.6865,0.7076,0.986
4.7950,0.0046,0.6897,0.7225,0.999
4.8050,0.0081,0.6867,0.7286,1.001
4.8160,0.0164,0.6904,0.7327,1.007
4.8290,0.0144,0.6924,0.7293,1.006
4.8360,0.0042,0.6831,0.7156,0.989
4.8460,0.0068,0.6819,0.7019,0.979
4.8560,0.0032,0.6865,0.6944,0.976
4.8660,0.0037,0.6850,0.6995,0.979
4.8770,-0.0042,0.6838,0.6873,0.970
4.8860,0.0039,0.6799,0.6880,0.967
4.8960,0.0066,0.6880,0.6834,0.970
4.9060,0.0024,0.6887,0.6990,0.981
4.9170,0.0020,0.6914,0.6971,0.982
4.9300,0.0061,0.6787,0.6958,0.972
4.9370,0.0093,0.6804,0.6985,0.975
4.9480,0.0139,0.6801,0.6966,0.974
4.9620,0.0230,0.6880,0.7032,0.984
4.9680,0.0154,0.6841,0.6988,0.978
4.9780,0.0090,0.6836,0.7037,0.981
4.9880,0.0034,0.6833,0.7090,0.985
4.9980,0.0044,0.6821,0.7212,0.993
5.0160,0.0081,0.6867,0.7332,1.005
5.0180,0.0042,0.6885,0.7435,1.013
5.0290,0.0042,0.6924,0.7315,1.007
5.0390,-0.0005,0.6860,0.7168,0.992
5.0500,0.0000,0.6892,0.7000,0.982
5.0610,0.0012,0.6865,0.6875,0.972
5.0690,0.0066,0.6850,0.6848,0.969
5.0870,0.0129,0.6914,0.6912,0.978
5.0950,0.0090,0.6889,0.6861,0.972
5.1000,0.0098,0.6931,0.6773,0.969
5.1100,0.0137,0.6875,0.6800,0.967
5.1200,0.0134,0.6902,0.6812,0.970
5.1300,0.0112,0.6882,0.6844,0.971
5.1410,0.0064,0.6887,0.6902,0.975
5.1510,0.0071,0.6850,0.6883,0.971
5.1600,-0.0017,0.6875,0.6910,0.975
5.1710,0.0010,0.6867,0.6949,0.977
5.1810,0.0032,0.6850,0.7134,0.989
5.1970,-0.0005,0.6863,0.7274,1.000
5.2010,0.0027,0.6855,0.7276,1.000
5.2120,0.0022,0.6816,0.7247,0.995
5.2220,0.0061,0.6794,0.7212,0.991
5.2320,0.0078,0.6801,0.7083,0.982
5.2430,0.0071,0.6838,0.7085,0.985
5.2520,0.0137,0.6845,0.7029,0.981
5.2620,0.0154,0.6841,0.7049,0.982
5.2720,0.0027,0.6799,0.7049,0.979
5.2830,0.0129,0.6784,0.7081,0.981
5.2950,0.0181,0.6858,0.7173,0.993
5.3020,0.0203,0.6843,0.7237,0.996
5.3120,0.0159,0.6863,0.7200,0.995
5.3230,0.0193,0.6806,0.7098,0.984
5.3330,0.0215,0.6819,0.7054,0.981
5.3420,0.0132,0.6867,0.7117,0.989
5.3530,0.0173,0.6889,0.7181,0.995
5.3630,0.0139,0.6865,0.7203,0.995
5.3720,0.0142,0.6872,0.7115,0.989
5.3840,0.0122,0.6902,0.7034,0.986
5.3980,0.0122,0.6838,0.7000,0.979
5.4020,0.0120,0.6885,0.7115,0.990
5.4130,0.0173,0.6897,0.7230,0.999
5.4240,0.0210,0.6894,0.7237,1.000
5.4340,0.0147,0.6833,0.7105,0.986
5.4440,0.0137,0.6777,0.7015,0.975
5.4540,0.0176,0.6826,0.7051,0.982
5.4650,0.0203,0.6826,0.7015,0.979
5.4770,0.0198,0.6799,0.7032,0.978
5.4840,0.0183,0.6833,0.7007,0.979
5.4950,0.0232,0.6823,0.7068,0.983
5.5050,0.0232,0.6836,0.7134,0.988
5.5160,0.0288,0.6902,0.7227,1.000
5.5310,0.0264,0.6916,0.7293,1.005
5.5360,0.0217,0.6882,0.7234,0.999
5.5460,0.0227,0.6860,0.7212,0.996
5.5550,0.0249,0.6845,0.7210,0.995
5.5660,0.0222,0.6880,0.7234,0.999
5.5760,0.0125,0.6816,0.7242,0.995
5.5860,0.0086,0.6860,0.7200,0.995
5.5990,0.0049,0.6848,0.7085,0.985
5.6060,0.0086,0.6814,0.7017,0.978
5.6160,0.0007,0.6782,0.6966,0.972
5.6270,-0.0024,0.6797,0.6961,0.973
5.6370,-0.0078,0.6811,0.6968,0.974
5.6480,-0.0051,0.6770,0.6997,0.974
5.6570,-0.0046,0.6762,0.7032,0.976
5.6670,-0.0059,0.6736,0.7071,0.977
5.6780,0.0007,0.6745,0.7081,0.978
5.6880,-0.0005,0.6728,0.7027,0.973
5.6990,0.0115,0.6652,0.6988,0.965
5.7150,0.0144,0.6670,0.7032,0.969
5.7180,0.0178,0.6731,0.7049,0.975
5.7290,0.0144,0.6689,0.7007,0.969
5.7390,0.0105,0.6674,0.6985,0.966
5.7480,0.0046,0.6687,0.7088,0.974
5.7610,0.0154,0.6738,0.7105,0.979
5.7680,0.0105,0.6753,0.7046,0.976
5.7790,0.0095,0.6740,0.6990,0.971
5.7890,0.0115,0.6714,0.6905,0.963
5.8010,0.0015,0.6755,0.6800,0.958
5.8160,-0.0017,0.6828,0.6748,0.960
5.8190,-0.0007,0.6814,0.6714,0.957
5.8300,0.0017,0.6831,0.6795,0.963
5.8390,0.0032,0.6853,0.6946,0.976
5.8500,0.0037,0.6909,0.6980,0.982
5.8600,0.0000,0.6977,0.6956,0.985
5.8700,-0.0032,0.6955,0.6944,0.983
